date,price,volume,score1,score2,score3,count,mean,sum
2020-02-27,9375.0,21610.0,-0.1084,0.0762,0.195,504,0.0543,27.348
2020-02-28,8972.0,14781.0,0.0449,0.0787,0.2044,471,0.1093,51.4913
2020-02-29,8899.0,13643.0,0.0289,0.0998,0.2873,243,0.1386,33.6901
2020-03-01,8799.0,5142.0,-0.0658,0.0331,0.1834,261,0.0502,13.1103
2020-03-02,8752.0,7353.0,-0.0569,0.0251,0.2376,405,0.0686,27.7901
2020-03-03,8973.0,10216.0,0.1624,0.0594,0.2181,393,0.1466,57.617
2020-03-04,8927.0,9152.0,-0.0235,0.071,0.2337,453,0.0937,42.4644
2020-03-05,8847.0,5688.0,-0.0794,0.1208,0.2091,435,0.0835,36.3057
2020-03-06,9174.0,10073.0,0.1219,0.175,0.2256,408,0.1742,71.0624
2020-03-07,9182.0,6422.0,0.0231,0.1146,0.2953,243,0.1444,35.08
2020-03-08,9214.0,6478.0,0.2105,0.1303,0.2674,231,0.2027,46.8255
2020-03-09,8901.0,16591.0,0.1167,0.1232,0.2102,510,0.15,76.5173
2020-03-10,8187.0,25563.0,-0.0236,0.1995,0.2672,483,0.1477,71.322
2020-03-11,8158.0,17172.0,-0.106,0.0678,0.2094,414,0.0571,23.6234
2020-03-12,7987.0,13647.0,-0.2256,-0.0112,0.126,228,-0.0369,-8.4199
2020-03-13,7969.0,113902.0,-0.1351,-0.0242,0.1287,423,-0.0102,-4.3118
2020-03-14,5995.0,130316.0,0.0125,0.1467,0.2494,270,0.1362,36.7702
2020-03-15,5669.0,32760.0,-0.2294,0.1154,0.2664,237,0.0508,12.0434
2020-03-16,5985.0,43763.0,-0.1958,0.0056,0.1633,462,-0.009,-4.1408
2020-03-17,5350.0,80184.0,-0.041,0.1101,0.1944,378,0.0879,33.2127
2020-03-18,5569.0,44347.0,-0.1369,0.0834,0.2252,471,0.0572,26.9532
2020-03-19,5452.0,37513.0,-0.0855,0.1472,0.2392,408,0.1003,40.9149
2020-03-20,6441.0,54666.0,-0.0335,0.0633,0.2481,456,0.0926,42.2443
2020-03-21,6990.0,53024.0,0.0551,0.1061,0.2324,288,0.1312,37.7772
2020-03-22,6470.0,23514.0,-0.0535,0.1835,0.207,309,0.1123,34.7148
2020-03-23,6420.0,28089.0,0.0273,0.1814,0.2485,423,0.1524,64.4757
2020-03-24,6641.0,42437.0,0.2016,0.191,0.2701,441,0.2209,97.4249
2020-03-25,6866.0,40618.0,-0.0277,0.0886,0.2152,393,0.092,36.1749
2020-03-26,6983.0,31266.0,0.0802,0.0996,0.2114,453,0.1304,59.0709
2020-03-27,6795.0,17456.0,0.0602,0.2267,0.2343,375,0.1737,65.1499
2020-03-28,6880.0,20458.0,-0.1163,0.0668,0.2203,240,0.0569,13.6534
2020-03-29,6372.0,20353.0,-0.131,0.0509,0.2139,213,0.0446,9.4927
2020-03-30,6279.0,16111.0,0.1403,0.0646,0.2279,441,0.1443,63.618
2020-03-31,6631.0,23659.0,0.0172,0.1125,0.2111,540,0.1136,61.3409
2020-04-01,6524.0,11939.0,0.0042,0.1826,0.2551,504,0.1473,74.2394
2020-04-02,6744.0,17900.0,0.0094,0.2035,0.2763,492,0.1631,80.2284
2020-04-03,7292.0,28761.0,0.1853,0.1488,0.2178,402,0.184,73.9608
2020-04-04,7050.0,14953.0,0.0825,0.1787,0.2798,267,0.1803,48.1465
2020-04-05,7025.0,10217.0,0.2021,0.2305,0.3071,267,0.2466,65.8353
2020-04-06,6925.0,8962.0,0.0959,0.2154,0.252,474,0.1878,89.0196
2020-04-07,7373.0,27992.0,0.0432,0.1841,0.2791,405,0.1688,68.3634
2020-04-08,7466.0,22743.0,-0.0201,0.1416,0.2434,522,0.1216,63.4921
2020-04-09,7430.0,15429.0,0.1524,0.1681,0.2428,483,0.1877,90.678
2020-04-10,7377.0,12369.0,0.2245,0.224,0.2997,387,0.2494,96.5131
2020-04-11,7305.0,19671.0,0.093,0.24,0.3121,255,0.2151,54.8383
2020-04-12,6955.0,8066.0,0.0454,0.2015,0.275,339,0.174,58.9691
2020-04-13,7200.0,12733.0,0.1268,0.2013,0.2657,549,0.1979,108.657
2020-04-14,6908.0,22323.0,0.0964,0.1627,0.2334,504,0.1641,82.7285
2020-04-15,6997.0,12868.0,0.067,0.1666,0.2176,549,0.1504,82.5511
2020-04-16,6940.0,14753.0,0.0308,0.127,0.2743,504,0.1441,72.6045
2020-04-17,7217.0,28117.0,0.1322,0.1167,0.2851,471,0.178,83.8307
2020-04-18,7156.0,13514.0,0.2313,0.1752,0.3303,282,0.2456,69.2567
2020-04-19,7308.0,11510.0,0.0796,0.1388,0.2661,240,0.1615,38.7671
2020-04-20,7275.0,8887.0,-0.0932,0.0309,0.1909,453,0.0429,19.4123
2020-04-21,7227.0,18396.0,0.0339,0.0831,0.2263,609,0.1144,69.6708
2020-04-22,6959.0,14467.0,0.21,0.1453,0.3074,267,0.2209,58.9768
2020-04-23,7167.0,13141.0,0.0754,0.1707,0.2637,429,0.1699,72.9004
2020-04-24,7775.0,22759.0,0.0754,0.1668,0.2606,429,0.1676,71.9094
2020-04-25,7612.0,13764.0,0.2003,0.1601,0.2615,246,0.2073,50.9932
2020-04-26,7720.0,7443.0,0.0718,0.0899,0.2187,288,0.1268,36.5244
2020-04-27,7715.0,9292.0,0.2311,0.1902,0.2663,375,0.2292,85.9376
2020-04-28,7810.0,15455.0,-0.0369,0.0608,0.2455,354,0.0898,31.7916
2020-04-29,7794.0,10984.0,0.0596,0.1273,0.23,459,0.139,63.7895
2020-04-30,8988.0,48689.0,0.1271,0.2144,0.2565,477,0.1993,95.0851
2020-05-01,9478.0,44843.0,0.3908,0.2908,0.3173,459,0.333,152.8335
2020-05-02,9075.0,21660.0,0.0124,0.1617,0.2485,228,0.1409,32.1236
2020-05-03,9025.0,10539.0,0.099,0.1949,0.282,264,0.192,50.6784
2020-05-04,9203.0,17147.0,0.0432,0.0636,0.2094,363,0.1054,38.2593
2020-05-05,8970.0,18380.0,0.2218,0.266,0.2727,498,0.2535,126.2333
2020-05-06,9126.0,16392.0,0.1632,0.1729,0.2579,435,0.198,86.124
2020-05-07,9418.0,27650.0,0.0291,0.1326,0.2505,492,0.1374,67.602
2020-05-08,10079.0,39447.0,0.11,0.162,0.2374,483,0.1698,82.0264
2020-05-09,9920.0,17931.0,0.0805,0.2364,0.3271,255,0.2147,54.7385
2020-05-10,9920.0,17931.0,0.1373,0.2031,0.2825,267,0.2077,55.4445
2020-05-11,9559.0,50909.0,0.0402,0.1865,0.2697,492,0.1655,81.409
2020-05-12,9182.0,39999.0,0.1565,0.2082,0.235,480,0.1999,95.9341
2020-05-13,8982.0,20219.0,0.0874,0.1433,0.1887,444,0.1398,62.0723
2020-05-14,9420.0,21357.0,0.1052,0.1419,0.2184,363,0.1552,56.3264
2020-05-15,9943.0,28752.0,0.1106,0.1594,0.2723,378,0.1808,68.3299
2020-05-16,9849.0,25180.0,0.165,0.131,0.241,243,0.179,43.5025
2020-05-17,9594.0,10782.0,0.1221,0.1031,0.2227,249,0.1493,37.1713
2020-05-18,9896.0,13540.0,0.0665,0.2144,0.2207,396,0.1672,66.2065
2020-05-19,9957.0,17710.0,-0.1256,0.0754,0.1971,396,0.049,19.398
2020-05-20,9898.0,15229.0,0.1404,0.2424,0.2487,498,0.2105,104.8393
2020-05-21,9836.0,16895.0,0.0676,0.0491,0.2321,435,0.1163,50.5753
2020-05-22,9568.0,28081.0,0.1266,0.1693,0.2684,516,0.1881,97.0615
2020-05-23,9267.0,13731.0,-0.1065,0.0829,0.2485,348,0.075,26.0965
2020-05-24,9313.0,6878.0,0.2677,0.3071,0.348,243,0.3076,74.7549
2020-05-25,9306.0,13004.0,0.0929,0.1311,0.2159,372,0.1467,54.5561
2020-05-26,8977.0,12328.0,-0.0793,0.1086,0.2281,342,0.0858,29.3373
2020-05-27,9016.0,11507.0,0.1373,0.1204,0.2679,516,0.1752,90.3842
2020-05-28,9230.0,10936.0,0.1051,0.1404,0.2193,465,0.155,72.0556
2020-05-29,9625.0,14511.0,-0.0023,0.1203,0.2353,390,0.1178,45.9246
2020-05-30,9609.0,10415.0,0.2452,0.2311,0.2682,216,0.2482,53.6089
2020-05-31,9764.0,10509.0,0.0361,0.1525,0.2692,285,0.1526,43.4896
2020-06-01,9705.0,7944.0,0.0454,0.1147,0.2088,489,0.1229,60.1133
2020-06-02,10428.0,21676.0,0.0992,0.1331,0.286,453,0.1728,78.2669
2020-06-03,10237.0,33220.0,-0.0949,0.1264,0.2122,243,0.0812,19.7379
2020-06-04,9695.0,11446.0,0.1944,0.1162,0.2914,363,0.2007,72.8535
2020-06-05,9888.0,12441.0,0.1263,0.1063,0.2602,384,0.1643,63.0751
2020-06-06,9855.0,12495.0,0.2326,0.2345,0.295,318,0.254,80.7829
2020-06-07,9735.0,6501.0,0.0244,0.1138,0.2891,222,0.1425,31.6281
2020-06-08,9822.0,11628.0,0.0419,0.0492,0.2074,441,0.0995,43.8773
2020-06-09,9815.0,8533.0,0.0762,0.1169,0.2355,426,0.1429,60.8663
2020-06-10,9886.0,10329.0,-0.1495,0.0052,0.1527,399,0.0028,1.1237
2020-06-11,10018.0,12965.0,0.0572,0.0975,0.1991,375,0.118,44.2317
2020-06-12,9973.0,26779.0,-0.0913,0.1224,0.2155,450,0.0822,36.9786
2020-06-13,9552.0,10992.0,0.0417,0.0901,0.2123,222,0.1147,25.4603
2020-06-14,9494.0,4581.0,-0.1786,-0.1233,0.1715,306,-0.0435,-13.3022
2020-06-15,9481.0,4829.0,-0.0209,0.0149,0.2365,519,0.0768,39.8653
2020-06-16,9499.0,18589.0,-0.0271,0.0748,0.22,384,0.0892,34.2634
2020-06-17,9592.0,10345.0,-0.0332,0.0761,0.1533,486,0.0654,31.7683
2020-06-18,9558.0,8937.0,0.0146,0.051,0.2131,321,0.0929,29.8162
2020-06-19,9482.0,6300.0,0.2136,0.1773,0.2373,387,0.2094,81.0433
2020-06-20,9430.0,7871.0,0.2126,0.1592,0.3073,204,0.2263,46.1746
2020-06-21,9391.0,6900.0,0.3137,0.2541,0.3033,303,0.2903,87.9758
2020-06-22,9419.0,3088.0,-0.0555,0.0575,0.246,414,0.0827,34.2217
2020-06-23,9792.0,11775.0,0.0006,0.226,0.2506,375,0.1591,59.6504
2020-06-24,9724.0,7946.0,-0.0636,0.1572,0.1844,540,0.0927,50.0443
2020-06-25,9663.0,13410.0,-0.1732,0.0892,0.1743,447,0.0301,13.4695
2020-06-26,9335.0,13529.0,0.1175,0.1049,0.2128,336,0.1451,48.7492
2020-06-27,9291.0,10702.0,0.1277,0.1308,0.2577,231,0.1721,39.7464
2020-06-28,9188.0,8507.0,0.1692,0.0824,0.2778,195,0.1764,34.4071
2020-06-29,9189.0,5537.0,-0.005,0.0669,0.2105,474,0.0908,43.0393
2020-06-30,9236.0,8658.0,0.0723,0.1119,0.1995,534,0.1279,68.2937
2020-07-01,9201.0,6820.0,0.1048,0.1789,0.2586,501,0.1808,90.5652
2020-07-02,9297.0,7550.0,-0.0107,0.0534,0.234,432,0.0922,39.8516
2020-07-03,9265.0,10774.0,0.2353,0.1473,0.2648,426,0.2158,91.9333
2020-07-04,9126.0,7738.0,0.0662,0.1716,0.2881,252,0.1753,44.176
2020-07-05,9195.0,5300.0,0.1803,0.233,0.3181,276,0.2438,67.2776
2020-07-06,9145.0,4601.0,-0.0972,0.0589,0.2044,432,0.0554,23.921
2020-07-07,9375.0,9959.0,0.2277,0.244,0.2821,489,0.2513,122.8739
2020-07-08,9379.0,6326.0,0.1286,0.1508,0.2592,522,0.1795,93.7217
2020-07-09,9475.0,10135.0,0.0031,0.1656,0.2205,393,0.1297,50.991
2020-07-10,9446.0,8450.0,0.0945,0.1467,0.2166,471,0.1526,71.8866
2020-07-11,9322.0,6892.0,0.2282,0.196,0.2443,255,0.2228,56.8179
2020-07-12,9303.0,3369.0,0.0245,0.1673,0.2113,306,0.1344,41.1132
2020-07-13,9347.0,5419.0,0.289,0.1209,0.2431,420,0.2177,91.4269
2020-07-14,9339.0,8698.0,-0.0179,0.1032,0.2339,408,0.1064,43.4007
2020-07-15,9280.0,7497.0,-0.3146,-0.0579,0.2299,462,-0.0475,-21.953
2020-07-16,9273.0,7196.0,-0.4378,-0.166,0.163,582,-0.1469,-85.5208
2020-07-17,9216.0,8765.0,0.0576,0.139,0.2131,450,0.1366,61.4505
2020-07-18,9182.0,6423.0,0.0852,0.1155,0.282,291,0.1609,46.821
2020-07-19,9210.0,4121.0,-0.0311,0.0288,0.2262,270,0.0746,20.1517
2020-07-20,9245.0,3520.0,0.0988,0.1229,0.2258,390,0.1492,58.1769
2020-07-21,9223.0,5815.0,-0.1297,0.1312,0.1619,366,0.0544,19.9264
2020-07-22,9438.0,9603.0,0.1475,0.1728,0.2397,453,0.1867,84.5652
2020-07-23,9567.0,10362.0,0.0161,0.1101,0.215,423,0.1137,48.1099
2020-07-24,9686.0,12992.0,-0.004,0.1154,0.1836,402,0.0983,39.5304
2020-07-25,9645.0,9798.0,0.0748,0.151,0.2814,207,0.1691,35.0004
2020-07-26,9747.0,6973.0,0.1302,0.1884,0.2942,228,0.2043,46.5741
2020-07-27,10150.0,11615.0,0.1234,0.1125,0.2339,384,0.1566,60.1346
2020-07-28,11420.0,41850.0,0.2082,0.231,0.2566,372,0.2319,86.2723
2020-07-29,11259.0,26011.0,0.0706,0.1745,0.2241,489,0.1564,76.4881
2020-07-30,11350.0,18556.0,0.1599,0.1581,0.2544,453,0.1908,86.4263
2020-07-31,11188.0,12408.0,0.0654,0.1313,0.2386,507,0.1451,73.5717
2020-08-01,11460.0,15747.0,0.2509,0.2192,0.3231,297,0.2644,78.5227
2020-08-02,11888.0,18293.0,0.2844,0.2429,0.3032,300,0.2769,83.0592
2020-08-03,12134.0,28118.0,0.1364,0.2483,0.2637,402,0.2162,86.8959
2020-08-04,11486.0,13783.0,-0.1501,0.1097,0.206,414,0.0552,22.861
2020-08-05,11417.0,12074.0,0.0254,0.1042,0.1959,495,0.1085,53.707
2020-08-06,11798.0,16637.0,-0.1064,0.0756,0.2088,351,0.0593,20.8248
2020-08-07,11916.0,18053.0,-0.0573,0.1276,0.2205,417,0.0969,40.4202
2020-08-08,11920.0,23761.0,0.0178,0.1228,0.2514,279,0.1307,36.4543
2020-08-09,11818.0,7315.0,0.0423,0.1929,0.2991,270,0.1781,48.0778
2020-08-10,11810.0,7595.0,0.046,0.1336,0.2409,414,0.1402,58.0226
2020-08-11,12086.0,22152.0,0.1094,0.1485,0.2601,513,0.1726,88.5606
2020-08-12,11943.0,20706.0,-0.091,0.1008,0.2193,441,0.0764,33.6874
2020-08-13,11625.0,12809.0,-0.1258,0.0809,0.2296,447,0.0615,27.5128
2020-08-14,11802.0,15369.0,0.0714,0.1007,0.2495,510,0.1405,71.6789
2020-08-15,11865.0,13797.0,0.2782,0.2351,0.3306,264,0.2813,74.2568
2020-08-16,11989.0,12567.0,0.003,0.1044,0.2392,261,0.1155,30.149
2020-08-17,11940.0,8911.0,0.0957,0.1401,0.2361,315,0.1573,49.5532
2020-08-18,12486.0,23814.0,0.1795,0.1555,0.1959,315,0.177,55.7426
2020-08-19,12400.0,18628.0,0.1267,0.1169,0.226,444,0.1565,69.5017
2020-08-20,12024.0,16646.0,0.1224,0.2107,0.2388,402,0.1906,76.6238
2020-08-21,11892.0,8801.0,0.1643,0.1463,0.2656,387,0.1921,74.325
2020-08-22,11884.0,14865.0,0.2799,0.1997,0.2754,231,0.2517,58.1329
2020-08-23,11693.0,7946.0,-0.0069,0.2034,0.2433,210,0.1466,30.7905
2020-08-24,11715.0,5516.0,0.0408,0.1191,0.1994,402,0.1197,48.1299
2020-08-25,11823.0,7253.0,0.1288,0.1771,0.2444,159,0.1834,29.1652
2020-08-26,11769.0,14348.0,0.0214,0.0568,0.2079,303,0.0954,28.8998
2020-08-27,11539.0,9124.0,0.0357,0.1559,0.2168,408,0.1361,55.549
2020-08-28,11597.0,13517.0,0.0878,0.1428,0.2464,330,0.159,52.4752
2020-08-29,11550.0,10373.0,0.1831,0.0909,0.231,240,0.1683,40.3982
2020-08-30,11580.0,5417.0,0.1583,0.2136,0.2704,177,0.2141,37.8967
2020-08-31,11720.0,5594.0,0.1327,0.1389,0.2186,315,0.1634,51.4734
2020-09-01,11784.0,9123.0,-0.1046,0.0611,0.2658,333,0.0741,24.6742
2020-09-02,12086.0,16057.0,-0.0861,0.1423,0.2696,327,0.1086,35.5099
2020-09-03,11950.0,19721.0,-0.0727,0.1185,0.2141,315,0.0867,27.299
2020-09-04,11474.0,30364.0,0.109,0.1074,0.1861,333,0.1341,44.6711
2020-09-05,10638.0,23366.0,-0.0174,0.0907,0.2327,225,0.102,22.9511
2020-09-06,10564.0,22450.0,-0.0308,-0.0036,0.1652,132,0.0436,5.758
2020-09-07,10358.0,9516.0,-0.093,0.1175,0.2189,294,0.0811,23.853
2020-09-08,10410.0,11996.0,0.1059,0.1181,0.2751,366,0.1663,60.8837
2020-09-09,10440.0,15768.0,-0.0047,0.127,0.2203,366,0.1142,41.7994
2020-09-10,10349.0,9645.0,-0.1857,0.0725,0.2102,318,0.0323,10.2798
2020-09-11,10489.0,11237.0,-0.0305,0.1414,0.2257,282,0.1122,31.6377
2020-09-12,10411.0,7200.0,-0.0425,0.0599,0.2362,231,0.0845,19.5257
2020-09-13,10483.0,6495.0,0.16,0.1092,0.2501,222,0.1731,38.4348
2020-09-14,10582.0,10442.0,-0.0241,0.2085,0.2325,336,0.139,46.6948
2020-09-15,10760.0,13532.0,0.0646,0.134,0.216,366,0.1382,50.5876
2020-09-16,10950.0,12634.0,0.1518,0.1558,0.2508,300,0.1861,55.8353
2020-09-17,11099.0,11003.0,0.0511,0.1491,0.2437,345,0.148,51.0501
2020-09-18,11044.0,8885.0,0.1782,0.2308,0.2242,318,0.2111,67.1141
2020-09-19,11039.0,8660.0,0.2124,0.2279,0.3221,189,0.2541,48.0268
2020-09-20,11179.0,5718.0,0.2861,0.1907,0.3103,168,0.2624,44.0832
2020-09-21,11081.0,6003.0,0.0345,0.1282,0.2354,321,0.1327,42.5994
2020-09-22,10994.0,15004.0,-0.006,0.1189,0.1547,261,0.0892,23.2886
2020-09-23,10576.0,7904.0,-0.2067,-0.0068,0.0849,687,-0.0429,-29.4559
2020-09-24,10541.0,8893.0,0.1267,0.2251,0.2319,342,0.1946,66.5416
2020-09-25,10795.0,9678.0,0.1654,0.1902,0.2166,381,0.1907,72.6641
2020-09-26,10765.0,9690.0,-0.1269,0.0109,0.1659,243,0.0166,4.0444
2020-09-27,10828.0,3783.0,0.2037,0.1596,0.1481,177,0.1705,30.1767
2020-09-28,10806.0,3880.0,0.0593,0.1582,0.2436,246,0.1537,37.808
2020-09-29,10956.0,8876.0,-0.0673,0.1042,0.1997,333,0.0789,26.2573
2020-09-30,10860.0,8200.0,-0.1284,0.0809,0.1793,366,0.0439,16.0759
2020-10-01,10847.0,6318.0,0.0707,0.168,0.243,348,0.1606,55.8736
2020-10-02,10931.0,12848.0,0.0162,0.138,0.2179,318,0.124,39.4442
2020-10-03,10668.0,10263.0,-0.0573,0.0813,0.2242,174,0.0827,14.3963
2020-10-04,10606.0,3211.0,-0.0077,0.0942,0.2492,258,0.1119,28.8672
2020-10-05,10697.0,3569.0,-0.1035,0.1284,0.2557,276,0.0936,25.8201
2020-10-06,10800.0,6081.0,-0.1212,0.0129,0.1536,186,0.0151,2.8036
2020-10-07,10800.0,7596.0,-0.2304,0.1357,0.1728,639,0.026,16.6251
2020-10-08,10683.0,6108.0,-0.1588,0.1734,0.1803,522,0.065,33.9162
2020-10-09,10963.0,11301.0,0.0804,0.1676,0.2339,333,0.1606,53.4916
2020-10-10,11111.0,10098.0,-0.0478,0.2073,0.2266,267,0.1287,34.3679
2020-10-11,11444.0,5163.0,0.079,0.1232,0.2448,198,0.149,29.5019
2020-10-12,11444.0,5163.0,-0.1339,0.148,0.2468,309,0.087,26.8715
2020-10-13,11736.0,11056.0,-0.1,0.1078,0.2267,306,0.0782,23.9207
2020-10-14,11561.0,8639.0,-0.1022,0.0804,0.207,336,0.0618,20.7506
2020-10-15,11556.0,7078.0,0.1075,0.1558,0.2473,342,0.1702,58.208
2020-10-16,11641.0,8538.0,-0.0795,0.1604,0.2012,288,0.094,27.084
2020-10-17,11550.0,9505.0,0.2138,0.2225,0.3016,192,0.246,47.2253
2020-10-18,11421.0,3586.0,-0.0277,0.1748,0.257,156,0.1347,21.0109
2020-10-19,11523.0,4352.0,0.0303,0.1644,0.2247,288,0.1398,40.2681
2020-10-20,11833.0,10313.0,0.1372,0.2122,0.2421,276,0.1971,54.4067
2020-10-21,12050.0,13840.0,-0.0362,0.206,0.2606,291,0.1435,41.7574
2020-10-22,13250.0,32404.0,0.1023,0.2557,0.2475,390,0.2018,78.7145
2020-10-23,13200.0,20337.0,-0.054,0.0892,0.1738,291,0.0697,20.2756
2020-10-24,13037.0,10450.0,0.1931,0.2982,0.2882,174,0.2598,45.2045
2020-10-25,13175.0,7915.0,0.1672,0.231,0.3309,243,0.243,59.0569
2020-10-26,13361.0,9276.0,0.185,0.1364,0.2616,261,0.1943,50.7144
2020-10-27,13250.0,12275.0,-0.0917,0.1419,0.1907,255,0.0803,20.4845
2020-10-28,13793.0,17267.0,0.0918,0.1688,0.2802,267,0.1802,48.1251
2020-10-29,13863.0,21073.0,0.0462,0.2289,0.2795,303,0.1849,56.0169
2020-10-30,13650.0,15796.0,0.0757,0.0925,0.2301,306,0.1328,40.6322
2020-10-31,13687.0,15664.0,0.1191,0.1586,0.2062,186,0.1613,30.0012
2020-11-01,14098.0,12166.0,0.0963,0.0938,0.2744,168,0.1548,26.0104
2020-11-02,13906.0,6252.0,0.0813,0.2019,0.2061,330,0.1631,53.8234
2020-11-03,13840.0,12191.0,-0.0913,0.1302,0.217,219,0.0853,18.6823
2020-11-04,14081.0,13965.0,-0.1131,0.1677,0.2143,270,0.0896,24.195
2020-11-05,14273.0,16894.0,-0.1118,0.1656,0.2419,411,0.0986,40.5085
2020-11-06,15977.0,25150.0,-0.0614,0.226,0.308,366,0.1575,57.6599
2020-11-07,15977.0,25150.0,0.2944,0.2589,0.2887,123,0.2806,34.5184
2020-11-08,15779.0,23552.0,0.2982,0.2411,0.2963,132,0.2785,36.7682
2020-11-09,15666.0,11856.0,0.1895,0.2889,0.3111,318,0.2632,83.6907
2020-11-10,15856.0,21951.0,0.041,0.1768,0.2736,354,0.1638,57.9786
2020-11-11,15481.0,13489.0,0.0026,0.155,0.2032,336,0.1203,40.41
2020-11-12,16000.0,15257.0,0.14,0.1827,0.261,354,0.1946,68.8797
2020-11-13,16370.0,22153.0,0.0843,0.1785,0.2499,288,0.1709,49.2295
2020-11-14,16491.0,14593.0,0.1603,0.2731,0.2861,207,0.2398,49.6487
2020-11-15,16339.0,9205.0,0.2412,0.1984,0.2536,207,0.231,47.8256
2020-11-16,16175.0,6250.0,-0.0212,0.1681,0.2353,198,0.1274,25.2289
2020-11-17,16892.0,13948.0,-0.0078,0.1363,0.1872,291,0.1052,30.6252
2020-11-18,17880.0,25230.0,-0.0681,0.1979,0.1491,315,0.093,29.2801
2020-11-19,18488.0,32425.0,-0.0952,0.1323,0.2172,315,0.0847,26.6892
2020-11-20,18193.0,17141.0,0.0645,0.1237,0.187,366,0.1251,45.7779
2020-11-21,18830.0,17901.0,-0.0955,0.0645,0.1986,171,0.0559,9.5521
2020-11-22,18980.0,13604.0,0.0406,0.266,0.2624,153,0.1896,29.0154
2020-11-23,18773.0,15423.0,0.0197,0.0725,0.2133,321,0.1018,32.6821
2020-11-24,18777.0,17655.0,-0.0733,0.0917,0.081,339,0.0331,11.2346
2020-11-25,19469.0,26623.0,0.0571,0.219,0.2557,360,0.1773,63.8142
2020-11-26,19500.0,20485.0,-0.0881,0.1514,0.2228,321,0.0953,30.6009
2020-11-27,18915.0,48644.0,0.0302,0.2479,0.2215,258,0.1665,42.9669
2020-11-28,17475.0,23333.0,-0.0817,0.148,0.28,180,0.1155,20.7839
2020-11-29,17933.0,13157.0,0.182,0.2058,0.2637,186,0.2172,40.3945
2020-11-30,18359.0,8932.0,0.0306,0.1906,0.2487,297,0.1566,46.5145
2020-12-01,19873.0,27293.0,0.0684,0.1877,0.1971,405,0.151,61.1703
2020-12-02,19915.0,30442.0,0.1006,0.2446,0.2712,342,0.2054,70.2613
2020-12-03,19340.0,16227.0,0.2541,0.2216,0.2333,327,0.2364,77.2922
2020-12-04,19625.0,14648.0,0.0125,0.1708,0.2104,219,0.1312,28.7382
2020-12-05,19546.0,16382.0,-0.2549,0.1162,0.2557,129,0.039,5.03
2020-12-06,19189.0,7082.0,-0.0528,0.1749,0.2115,225,0.1112,25.0211
2020-12-07,19430.0,6665.0,-0.0605,0.1504,0.2489,234,0.1129,26.4257
2020-12-08,19432.0,8977.0,-0.0505,0.1245,0.2346,294,0.1029,30.2421
2020-12-09,19299.0,15161.0,0.0678,0.2089,0.2104,336,0.1624,54.5608
2020-12-10,18647.0,20667.0,-0.0662,0.1403,0.197,324,0.0904,29.2836
2020-12-11,18556.0,14899.0,0.0166,0.2711,0.2292,321,0.1723,55.3099
2020-12-12,18293.0,16953.0,-0.2028,0.0204,0.1979,135,0.0052,0.6971
2020-12-13,18955.0,8616.0,-0.1021,0.201,0.3004,156,0.1331,20.7614
2020-12-14,19421.0,10624.0,0.0901,0.1596,0.233,360,0.1609,57.9218
2020-12-15,19349.0,9102.0,-0.0368,0.188,0.2291,402,0.1268,50.9722
2020-12-16,19565.0,15345.0,-0.0281,0.1893,0.2043,450,0.1218,54.8183
2020-12-17,21569.0,33350.0,-0.0799,0.2148,0.2002,546,0.1117,60.9866
2020-12-18,23776.0,53602.0,0.0949,0.1636,0.2183,336,0.1589,53.3932
2020-12-19,23280.0,24829.0,0.0962,0.1474,0.3017,219,0.1818,39.8046
2020-12-20,24200.0,20577.0,0.0351,0.1328,0.3043,210,0.1574,33.0569
2020-12-21,24300.0,14963.0,0.0201,0.1704,0.2232,342,0.1379,47.1508
2020-12-22,24118.0,25728.0,-0.2855,0.0787,0.1386,417,-0.0227,-9.4795
2020-12-23,23839.0,18597.0,-0.1407,0.1126,0.2116,324,0.0612,19.8228
2020-12-24,24090.0,23412.0,0.0837,0.193,0.2732,408,0.1833,74.7848
2020-12-25,23785.0,16440.0,0.3286,0.2807,0.2683,168,0.2926,49.1517
2020-12-26,24770.0,15792.0,0.2338,0.2374,0.2513,183,0.2408,44.0724
2020-12-27,26822.0,24782.0,-0.1908,0.1214,0.1592,174,0.0299,5.2078
2020-12-28,28387.0,33627.0,-0.3035,0.0986,0.2204,141,0.0052,0.7262
2020-12-29,27477.0,21265.0,-0.2281,0.1582,0.1886,234,0.0395,9.2526
2020-12-30,27396.0,20668.0,-0.0048,0.1295,0.2232,273,0.1159,31.6514
2020-12-31,29018.0,28181.0,0.1035,0.1867,0.1805,285,0.1569,44.7217
2021-01-01,29321.0,28813.0,0.0713,0.1602,0.2699,207,0.1671,34.5938
2021-01-02,29688.0,22211.0,0.1001,0.261,0.2377,183,0.1996,36.5221
2021-01-03,33300.0,46675.0,0.0265,0.1613,0.2284,210,0.1387,29.1326
2021-01-04,34810.0,36951.0,-0.1443,0.0546,0.1441,261,0.0181,4.7286
2021-01-05,33666.0,46045.0,-0.1947,0.1889,0.2323,339,0.0755,25.5982
2021-01-06,34499.0,42282.0,-0.1471,0.1651,0.22,255,0.0793,20.2257
2021-01-07,37000.0,45744.0,-0.2052,0.1677,0.2005,414,0.0543,22.4829
2021-01-08,40425.0,50346.0,-0.0941,0.1485,0.209,381,0.0878,33.4599
2021-01-09,41986.0,48522.0,-0.0675,0.164,0.2304,207,0.109,22.5578
